,id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
10,59752952,TX341,https://www.petfinder.com/dog/sugar-bear-59752952/tx/farmers-branch/farmers-branch-animal-adoption-center-tx341/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Sugar Bear,,51837914,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752952/1/?bust=1674926192'}",[],adoptable,2023-01-28T17:06:31+0000,2023-01-28T17:06:29+0000,,"{'email': 'animalservices@farmersbranchtx.gov', 'phone': '(972) 919-8770', 'address': {'address1': '3727 Valley View Lane', 'address2': None, 'city': 'Farmers Branch', 'state': 'TX', 'postcode': '75234', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752952'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx341'}}"
11,59752951,TX341,https://www.petfinder.com/dog/azuela-59752951/tx/farmers-branch/farmers-branch-animal-adoption-center-tx341/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Azuela,,51942467,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752951/1/?bust=1674926193'}",[],adoptable,2023-01-28T17:06:31+0000,2023-01-28T17:06:29+0000,,"{'email': 'animalservices@farmersbranchtx.gov', 'phone': '(972) 919-8770', 'address': {'address1': '3727 Valley View Lane', 'address2': None, 'city': 'Farmers Branch', 'state': 'TX', 'postcode': '75234', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752951'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx341'}}"
12,59752936,SC494,https://www.petfinder.com/dog/tramp-59752936/sc/moncks-corner/berkeley-animal-center-sc494/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Hound', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Tramp,,51921107,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752936/1/?bust=1674926189'}",[],adoptable,2023-01-28T17:06:28+0000,2023-01-28T17:06:26+0000,,"{'email': None, 'phone': '(843) 719-5050', 'address': {'address1': '131 Central Berkeley Dr', 'address2': None, 'city': 'Moncks Corner', 'state': 'SC', 'postcode': '29461', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752936'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc494'}}"
13,59752937,SC494,https://www.petfinder.com/dog/gia-59752937/sc/moncks-corner/berkeley-animal-center-sc494/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Gia,,51913298,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752937/1/?bust=1674926190'}",[],adoptable,2023-01-28T17:06:28+0000,2023-01-28T17:06:26+0000,,"{'email': None, 'phone': '(843) 719-5050', 'address': {'address1': '131 Central Berkeley Dr', 'address2': None, 'city': 'Moncks Corner', 'state': 'SC', 'postcode': '29461', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752937'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc494'}}"
14,59752900,MN427,https://www.petfinder.com/dog/51937915-59752900/mn/woodbury/animal-humane-society-woodbury-mn427/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Welsh Springer Spaniel', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],51937915,,51937915,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752900/1/?bust=1674926186'}",[],adoptable,2023-01-28T17:06:24+0000,2023-01-28T17:06:22+0000,,"{'email': 'info@animalhumanesociety.org', 'phone': '(952) 435-7738', 'address': {'address1': '9785 Hudson Road', 'address2': None, 'city': 'Woodbury', 'state': 'MN', 'postcode': '55125', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752900'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn427'}}"
15,59752895,CA2390,https://www.petfinder.com/dog/joshua-59752895/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Siberian Husky', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Joshua,,51875498,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752895/1/?bust=1674926186'}",[],adoptable,2023-01-28T17:06:22+0000,2023-01-28T17:06:20+0000,,"{'email': 'adopt@fresnohumane.org', 'phone': '(559) 600-7387', 'address': {'address1': '1510 West Dan Ronquillo Dr', 'address2': None, 'city': 'Fresno', 'state': 'CA', 'postcode': '93706', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752895'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca2390'}}"
16,59752896,CA2390,https://www.petfinder.com/dog/jubilee-59752896/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Siberian Husky', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Jubilee,,51875508,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752896/1/?bust=1674926186'}",[],adoptable,2023-01-28T17:06:22+0000,2023-01-28T17:06:20+0000,,"{'email': 'adopt@fresnohumane.org', 'phone': '(559) 600-7387', 'address': {'address1': '1510 West Dan Ronquillo Dr', 'address2': None, 'city': 'Fresno', 'state': 'CA', 'postcode': '93706', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752896'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca2390'}}"
17,59752894,MN423,https://www.petfinder.com/dog/duke-59752894/mn/golden-valley/animal-humane-society-golden-valley-mn423/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Retriever', 'secondary': 'Shepherd', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Duke,,51898718,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752894/1/?bust=1674926183'}",[],adoptable,2023-01-28T17:06:22+0000,2023-01-28T17:06:20+0000,,"{'email': 'info@animalhumanesociety.org', 'phone': '(952) 435-7738', 'address': {'address1': '845 Meadow Lane N', 'address2': None, 'city': 'Golden Valley', 'state': 'MN', 'postcode': '55422', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752894'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn423'}}"
18,59752892,CO71,https://www.petfinder.com/dog/skip-59752892/co/evans/humane-society-of-weld-county-co71/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Border Collie', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Skip,,51820844,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752892/1/?bust=1674926181'}",[],adoptable,2023-01-28T17:06:20+0000,2023-01-28T17:06:18+0000,,"{'email': 'info@weldcountyhumane.org', 'phone': '(970) 506-9550', 'address': {'address1': '1620 42nd Street', 'address2': None, 'city': 'Evans', 'state': 'CO', 'postcode': '80620', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752892'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/co71'}}"
19,59752886,NC1007,https://www.petfinder.com/dog/dusty-and-harley-59752886/ct/west-hartford/great-divide-animal-rescue-inc-nc1007/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Hound', 'secondary': 'Labrador Retriever', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': 'Bicolor', 'tertiary': None}",Young,Male,Large,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}","['Loyal', 'Affectionate', 'Friendly', 'Gentle', 'Playful', 'Smart', 'Loves kisses', 'Super snuggly', 'Love everyone', 'Easy going', 'Beautiful', 'Family sticks together', 'Never break up bonded pups']",~Dusty and Harley~,"Dusty and Harley are a wonderfully sweet, brilliant, easy going pair who have big dreams of a family who will...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/2/?bust=1674925523&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/2/?bust=1674925523&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/2/?bust=1674925523&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/2/?bust=1674925523'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/3/?bust=1674925524&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/3/?bust=1674925524&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/3/?bust=1674925524&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/3/?bust=1674925524'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/4/?bust=1674925524&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/4/?bust=1674925524&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/4/?bust=1674925524&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/4/?bust=1674925524'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752886/1/?bust=1674925522'}",[],adoptable,2023-01-28T17:05:27+0000,2023-01-28T17:05:26+0000,,"{'email': 'inquiries.rescuematch@aol.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'West Hartford', 'state': 'CT', 'postcode': '06107', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752886'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nc1007'}}"
